"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"celkove_hodnotenie";"maturity";"testovanie9";"matematika";"vyucovaci_jazyk";"cudzie_jazyky";"mimoriadne_vysledky";"nezamestnanost_absolventov";"vysledky_inspekcie";"ucasti_na_sutaziach";"prijimanie_na_VS";"pedagogicky_zbor";"financne_zdroje"
"848";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ J.M.Hurbana";"Beckov 410";"Beckov";"91638";"6,06937026977539";;"7,45420684814453";"8,47524795532227";"6,43316497802734";;"0";;"6,78905029296875";;;"4,39960289001465";"5,65482978820801"
"849";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ ¼.V.Riznera";"Bošáca 396";"Bošáca";"91307";"5,07053070068359";;"5,64862670898438";"5,83045425415039";"5,46679954528809";;"0";;"5,46957893371582";;;"4,39615020751953";"5,25600357055664"
"850";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ sMŠ ¼.Podjavorinskej";"Bzince pod Javorinou 346";"Bzince pod Javorinou";"91611";"3,79273223876953";;"4,17615661621094";"5,21430397033691";"3,13800945281982";;"0";;"7,74505996704102";;;"4,28172035217285";"5,2927978515625"
"851";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Pionierska 348";"Èachtice";"91621";;;;;;;;;;;;;
"853";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ 4. sednice Tatrína";"Pionierska 351";"Èachtice";"91621";"6,45253753662109";;"7,38759002685547";"6,97400741577148";"7,80117263793945";;"2,98203601837158";;;;;"3,94029197692871";"7,25160446166992"
"854";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Èastkovce 157";"Èastkovce";"91627";;;;;;;"0";;;;;;"5,39749298095703"
"855";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Horná Streda 391";"Horná Streda";"91624";"5,54357643127441";;"6,75564575195312";"7,11642684936523";"6,39486465454102";;"0";;"6,10120391845703";;;"5,84603843688965";"5,82776870727539"
"856";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kálnica 385";"Kálnica";"91637";;;;;;;"0";;"8,98627090454102";;;"7,99263687133789";"5,87903251647949"
"857";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Koèovce 380";"Koèovce";"91631";"5,02292747497559";;"6,28331756591797";"5,00610313415527";"7,56053161621094";;"0";;"6,81812591552734";;;"3,96928367614746";"6,8419059753418"
"858";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ Samuela Štúra";"Lubina 1";"Lubina";"91612";"3,37458038330078";;"3,25015716552734";"3,85413208007812";"2,64618225097656";;"0";;"5,48866081237793";;;"8,69739532470703";"5,13334083557129"
"859";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Lúka 135";"Lúka";"91634";"4,20253372192383";;"4,97803192138672";"4,58523635864258";"5,37082786560059";;"0";;"3,9336368560791";;;"4,68137588500977";"4,9774112701416"
"860";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Spojená škola - ZŠ s MŠ";"Moravské Lieskové 252";"Moravské Lieskové";"91642";"4,52691230773926";;"5,02394371032715";"5,65387840270996";"4,40064010620117";;"0";;"6,65549697875977";;;"3,65275497436523";"6,26055221557617"
"861";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Spojená škola - ZUŠ";"Moravské Lieskové 83";"Moravské Lieskové";"91642";;;;;;;;;;;;;
"862";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Nová Bošáca 76";"Nová Bošáca";"91308";"5,11931686401367";;"5,85129547119141";"5,75755920410156";"5,94503211975098";;"0";;"6,38817901611328";;;"5,92311897277832";"5,20059432983398"
"863";"Trenèiansky";"Nové Mesto nad Váhom";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Bzinská 11";"Nové Mesto nad Váhom";"91501";"5,50936012268066";"4,84165649414062";;"2,97341537475586";"5,11322212219238";"4,90295066833496";"4,33511009216309";"6,27837333679199";"8,42219390869141";;"5,40638313293457";"2,64563045501709";"3,7151180267334"
"864";"Trenèiansky";"Nové Mesto nad Váhom";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špeciálna základ. škola";"J. Kollára 3";"Nové Mesto nad Váhom";"91501";;;;;;;;;;;;;
"865";"Trenèiansky";"Nové Mesto nad Váhom";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špeciálna základ. škola";"J. Kollára 3";"Nové Mesto nad Váhom";"91501";;;;;;;;;;;;;
"867";"Trenèiansky";"Nové Mesto nad Váhom";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Spoj.škola sv.Jozefa ZŠ";"Klèové 87";"Nové Mesto nad Váhom";"91501";"6,36706771850586";;"6,66651000976563";"6,49001541137695";"6,84300384521484";;"2,95649604797363";;"7,94383773803711";;;"3,70831718444824";"7,11856079101562"
"868";"Trenèiansky";"Nové Mesto nad Váhom";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Spoj.šk.- Gym.sv.Jozefa";"Klèové 87";"Nové Mesto nad Váhom";"91501";"4,47496757507324";"5,58713684082031";;"5,20011825561523";"5,62523574829102";"5,61996650695801";"0,573333120346069";"4,1467414855957";"8,64890441894531";;"7,74279479980469";"3,53268280029297";
"869";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kpt. Nálepku 855";"Nové Mesto nad Váhom";"91501";"5,96171379089355";;"7,35867385864258";"7,36873321533203";"7,34861450195312";;"0";;"5,36781387329102";;;"2,84251594543457";"7,55687942504883"
"870";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Odborárska 1374";"Nové Mesto nad Váhom";"91501";"7,65101013183594";;"9,06768646240234";"8,31305770874024";"9,822314453125";;"4,46913223266602";;"6,71687088012695";;;"3,09618244171143";"6,90608367919922"
"871";"Trenèiansky";"Nové Mesto nad Váhom";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Piešanská 80";"Nové Mesto nad Váhom";"91501";;;;;;;"0,437441396713257";"3,76713905334473";;;"4,70857238769531";"3,07843341827393";"5,0130012512207"
"872";"Trenèiansky";"Nové Mesto nad Váhom";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Španielsky bil.";"Gymnázium";"Bilingv.slov.špan.gymn.";"Športová 41";"Nové Mesto nad Váhom";"91501";"7,27006607055664";"9,23968124389648";;"5,69327926635742";"9,6357795715332";"9,36068496704102";"4,60039825439453";"4,14479064941406";;;"2,69519672393799";"6,88515930175781";"5,12602081298828"
"873";"Trenèiansky";"Nové Mesto nad Váhom";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium M.R.Štefanika";"Športová 41";"Nové Mesto nad Váhom";"91501";"5,5074405670166";"6,88025588989258";;"5,9740608215332";"6,22380867004395";"7,83099136352539";"1,92856998443604";"4,36000633239746";"5,03745727539062";;"6,14037170410156";"2,14939479827881";"4,98764457702637"
"874";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"ZUŠ Juraja Kréna";"Štúrova 590";"Nové Mesto nad Váhom";"91501";;;;;;;;;;;;;
"876";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tematínska 2092";"Nové Mesto nad Váhom";"91501";"6,53926315307617";;"7,51188125610352";"7,58322830200195";"7,44053421020508";;"0,704612684249878";;"5,93597526550293";;;"2,73965892791748";"7,45488433837891"
"877";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ Jána Hollého";"Pobedím 433";"Pobedim";"91623";"5,24617195129395";;"6,10535163879395";"5,6959342956543";"6,50339660644531";;"0";;"7,54945678710938";;;"7,44375534057617";"5,22556686401367"
"878";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 804";"Podolie";"91622";"5,95453987121582";;"7,48487548828125";"8,32637557983398";"6,64337463378906";;"0";;"8,61556930541992";;;"4,11065979003906";"7,41446914672852"
"879";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základ. škola A.Rudnaya";"Povaany 216";"Povaany";"91626";"5,89129753112793";;"7,47493896484375";"7,20701904296875";"7,7428581237793";;"0";;"7,50041275024414";;;"5,09668121337891";"5,55100593566894"
"881";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hurbanova 25";"Stará Turá";"91601";"6,22476348876953";;"7,05423431396484";"7,55191268920898";"6,55835189819336";;"1,95145263671875";;"6,44480133056641";;;"3,14798927307129";"7,21098175048828"
"882";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Slov.národ.povstania 293";"Stará Turá";"91601";;;;;;;;;;;;;
"883";"Trenèiansky";"Nové Mesto nad Váhom";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Športová 675";"Stará Turá";"91601";"6,20077857971191";"6,04729347229004";;"5,67485694885254";"6,19443855285644";"5,96928405761719";"5,60275421142578";"6,44317169189453";"7,99562835693359";;"5,72746963500977";"2,43042030334473";"4,78397903442383"
"885";"Trenèiansky";"Nové Mesto nad Váhom";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Vaïovce 93";"Vaïovce";"91613";;;;;;;"0";;"5,05092811584473";;;;
"886";"Trenèiansky";"Partizánske";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Pribinova 24";"Bošany";"95618";;;;;;;;;;;;;
"887";"Trenèiansky";"Partizánske";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 14";"Bošany";"95618";"5,00346374511719";;"5,46226119995117";"5,25059356689453";"5,67392883300781";;"0";;"7,61791076660156";;;"3,57721481323242";"6,49537048339844"
"888";"Trenèiansky";"Partizánske";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Brodzany 25";"Brodzany";"95842";;;;;;;"0";;"7,2690071105957";;;;
"889";"Trenèiansky";"Partizánske";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hradište 277";"Hradište";"95854";;;;;;;"0";;"2,41001853942871";;;"8,10347061157227";
"890";"Trenèiansky";"Partizánske";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ AKORD";"Hradište 277";"Hradište";"95854";;;;;;;;;;;;;
"891";"Trenèiansky";"Partizánske";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Zákl.šk.V.Beniaka  s MŠ";"Školská 13";"Chynorany";"95633";"6,64878005981445";;"6,93564605712891";"7,40676574707031";"6,4645263671875";;"4,58954467773438";;"7,72424011230469";;;"2,99719219207764";"6,62554016113281"
"892";"Trenèiansky";"Partizánske";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Klátova Nová Ves 351";"Klátova Nová Ves";"95844";"6,30831069946289";;"6,11664619445801";"6,09935493469238";"6,13393745422363";;"6,02660484313965";;"6,72633514404297";;;"4,36251640319824";"6,57532806396484"
"893";"Trenèiansky";"Partizánske";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ostratice 188";"Ostratice";"95634";;;;;;;"0";;"3,78073844909668";;;"7,427880859375";
"894";"Trenèiansky";"Partizánske";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špeciálna základ. škola";"Gen. Svobodu 73";"Partizánske";"95801";;;;;;;;;;;;;
"895";"Trenèiansky";"Partizánske";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špeciálna základ. škola";"Gen. Svobodu 73";"Partizánske";"95801";;;;;;;;;;;;;
"896";"Trenèiansky";"Partizánske";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špeciálna základ. škola";"Gen. Svobodu 73";"Partizánske";"95801";;;;;;;;;;;;;
"897";"Trenèiansky";"Partizánske";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Komenského 1074";"Partizánske";"95801";"5,63164291381836";"5,9654727935791";;"5,30184898376465";"6,08326148986816";"6,12409706115723";"2,96990165710449";"6,42749557495117";"7,81407775878906";;"7,27302932739258";"2,58827438354492";"6,18896102905273"
"899";"Trenèiansky";"Partizánske";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Malinovského 31";"Partizánske";"95806";"5,58626098632813";;"6,36542358398438";"6,46227188110352";"6,26857566833496";;"1,03112106323242";;"6,05527305603027";;;"3,36647529602051";"7,39049758911133"
"900";"Trenèiansky";"Partizánske";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nádraná 955";"Partizánske";"95801";"6,21983032226562";;"6,60017623901367";"7,08217468261719";"6,11817817687988";;"3,11078987121582";;;;;"3,37844467163086";"6,28626251220703"
"901";"Trenèiansky";"Partizánske";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Nám. SNP 32";"Partizánske";"95801";;;;;;;;;;;;;
"902";"Trenèiansky";"Partizánske";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Spoj.škola-SOŠ. SPŠ. OA";"Nám. SNP 5";"Partizánske";"95823";"4,05438919067383";"5,17156257629395";;"0";"6,23195648193359";"4,04284400939941";"2,77375049591064";"3,41677856445312";"8,54549102783203";;;"3,90906105041504";"5,36931419372559"
"903";"Trenèiansky";"Partizánske";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola R.Jašíka";"Obuvnícka 23";"Partizánske";"95801";"4,6259765625";;"5,22843170166016";"5,67016067504883";"4,78670310974121";;"0";;"6,9191047668457";;;"3,40823364257812";"7,58882293701172"
"904";"Trenèiansky";"Partizánske";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Športovcov 21";"Partizánske";"95804";"6,14044914245605";;"6,98143081665039";"7,15426330566406";"6,80859832763672";;"1,03291139602661";;"8,05554046630859";;;"3,69558601379395";"6,67683563232422"
"905";"Trenèiansky";"Partizánske";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ve¾ká Okruná 19";"Partizánske";"95801";"5,69737777709961";;"6,93478088378906";"6,6546760559082";"7,21488494873047";;"0";;"6,83852310180664";;;"3,69373893737793";"7,23139801025391"
"906";"Trenèiansky";"Partizánske";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Skaèany 539";"Skaèany";"95853";"4,54321136474609";;"5,12343673706055";"5,07028732299805";"5,17658615112305";;"0";;"3,84765357971191";;;"5,23736877441406";"5,13596572875977"
"907";"Trenèiansky";"Partizánske";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ Ars Akademy";"Ve¾ké Uherce 137";"Ve¾ké Uherce";"95841";;;;;;;;;;;;;
"908";"Trenèiansky";"Partizánske";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ve¾ké Uherce 145";"Ve¾ké Uherce";"95841";"5,69131889343262";;"5,81536521911621";"5,7070930480957";"5,92363739013672";;"3,8672233581543";;"7,40486450195313";;;"4,00028038024902";"6,12122497558594"
"909";"Trenèiansky";"Partizánske";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ve¾kı Klí 106";"Ve¾kı Klí";"95845";;;;;;;"0";;"4,7430778503418";;;;
"910";"Trenèiansky";"Partizánske";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 219";"abokreky nad Nitrou";"95852";"5,93918685913086";;"7,19552001953125";"6,88788528442383";"7,50315475463867";;"0";;"7,03627548217773";;;"3,83823509216309";"5,54113311767578"
"911";"Trenèiansky";"Povaská Bystrica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Brvnište 388";"Brvnište";"01812";"5,56970520019531";;"6,45730209350586";"6,45040435791016";"6,46419982910156";;"2,18732681274414";;"8,09707260131836";;;"3,48721694946289";"6,66932754516602"
"912";"Trenèiansky";"Povaská Bystrica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Dolná Mariková 470";"Dolná Mariková";"01802";"6,02327995300293";;"6,95512008666992";"6,34266929626465";"7,56757125854492";;"1,06033973693848";;"8,23359832763672";;;"4,18243103027344";"6,0644172668457"
"913";"Trenèiansky";"Povaská Bystrica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Domania 103";"Domania";"01816";"6,80028305053711";;"7,95274658203125";"7,87882080078125";"8,0266716003418";;"1,17794532775879";;"8,96138763427734";;;"4,63164825439453";"5,35274353027344"
"914";"Trenèiansky";"Povaská Bystrica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Jasenica 214";"Jasenica";"01817";;;;;;;"0";;;;;"3,85602531433105";
"915";"Trenèiansky";"Povaská Bystrica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Papradno 312";"Papradno";"01813";"5,12771186828613";;"5,62557983398438";"4,68660163879395";"6,56455764770508";;"0";;"7,32684860229492";;;"4,32356643676758";"6,0594913482666"
"916";"Trenèiansky";"Povaská Bystrica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základ. škola D.Tatarku";"Plevník - Drienové 284";"Plevník - Drienové";"01826";"6,01333427429199";;"7,20746078491211";"7,27739181518555";"7,13752975463867";;"0";;;;;"5,63496513366699";"5,16947631835937"
"917";"Trenèiansky";"Povaská Bystrica";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"ZUŠ Imra Wienera Krá¾a";"Jesenského 10";"Povaská Bystrica";"01701";;;;;;;;;;;;;
"918";"Trenèiansky";"Povaská Bystrica";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Jesenského 6";"Povaská Bystrica";"01744";"7,28468551635742";"8,45001831054688";;"3,63842620849609";"9,99436645507813";"7,32880020141602";"3,5803596496582";"7,09328460693359";;;"7,77827606201172";"2,55547885894775";"5,50588188171387"
"919";"Trenèiansky";"Povaská Bystrica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"m. è. Milochov 224";"Povaská Bystrica";"01706";;;;;;;;;;;;;
