"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"96";"Bratislavskı";"Bratislava II";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"eleznièná 14";"Bratislava - Vrakuòa";"82107";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"67,3077";;;;
"97";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"itavská 1";"Bratislava - Vrakuòa";"82107";;;;;;;;;;;"69,742";"59,4172";;;"82,0301";"100";"27,218";;;;;;;;;;;;;"19,2031";;;;
"98";"Bratislavskı";"Bratislava II";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkromné gymnázium";"itavská 1";"Bratislava - Vrakuòa";"82107";"3,90244";"21,393";;;;"43,5";;;;;;;;;"38,0952";"71,4286";"71,4286";;;;;;;;;;;;;"80,1802";;;;
"99";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Cádrova 23";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;"56,9195";"40,7249";;;;;;;;;;;;;;;;;;"38,2141";;;;
"100";"Bratislavskı";"Bratislava III";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium škol. bratov";"Èachtická 14";"Bratislava - Raèa";"83106";"57,0732";"36,8159";;;;"70";;;"92,4528";;;;;;"77,7778";"96,0317";"58,7302";;;;;;;;;;;;;"59,009";;;;
"101";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Èeská 10";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;"71,2275";"38,9481";;;"72,7068";"40,1504";"99,6992";;;;;;;;;;;;;"23,9078";;;;
"102";"Bratislavskı";"Bratislava III";"Súkromník";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkromné gymnázium";"Èeská 10";"Bratislava - Nové Mesto";"83103";"28,7805";"79,1045";;;;;"70,9677";;;;;;;;"93,6508";"46,8254";"61,9048";;;;;;;;;;;;;"66,2162";;;;
"104";"Bratislavskı";"Bratislava III";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Detvianska 24";"Bratislava - Raèa";"83106";;;;;;;;;;;"17,6701";"69,0832";;;;;;;;;;;;;;;;;;"1,29621";;;;
"105";"Bratislavskı";"Bratislava III";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Hálkova 54";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"79,1209";;;;
"108";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ";"Hlinícka 1";"Bratislava - Raèa";"83401";"47,7723";"17";;;"90,7543";"65,8683";;;;;;;;;;;;;;;;;;;;;;;;"51,3761";;;;
"109";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pre sluchovo postihnutıch i";"Slovenskı";"Špeciálna základná škola";"SŠ - ZŠ sluch.pos.-int.";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83320";;;;;;;;;;;"80";"73,3333";;;;;;;;;;;;;;;;;;"95,3846";;;;
"110";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pre iakov s naruš.komun.i.";"Slovenskı";"Špeciálna základná škola";"SŠ - ZŠ nar.kom.schop.i";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"57,2308";;;;
"111";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre sluchovo postihn.int.";"Slovenskı";"Špeciálna základná škola";"SŠ - ŠZŠ pre sl.p.i.";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"89,8462";;;;
"112";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri LVS";"Hrdlièkova 21";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"60,6154";;;;
"113";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Hubeného 23";"Bratislava - Raèa";"83408";"20,4878";"67,6617";;;;"55";;;;;;;;;;;;;;;;;;;;;;;;"21,1712";;;;
"114";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hubeného 25";"Bratislava - Raèa";"83153";;;;;;;;;;;"78,8116";"71,4286";;;"100";"70,0752";"94,7368";;;;;;;;;;;;;"0,816131";;;;
"115";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jeséniova 54";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;"75,8405";"24,8756";;;;;;;;;;;;;;;;;;"4,84878";;;;
"116";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ knihov. a infor. štúdií";"Slovenskı";"Stredná odborná škola";"SOŠ  knih.a inf.štúdií";"Kadnárova 7";"Bratislava - Raèa";"83414";"91,3366";;;;"89,2944";"63,4731";;;;;;;;;;;;;;;;;;;;;;;;"38,0734";;;;
"119";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri DFN";"Limbová 1";"Bratislava - Nové Mesto";"83340";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"5,53846";;;;
"120";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Hotelová akadémia";"Mikovíniho 1";"Bratislava - Nové Mesto";"83102";"91,3366";;;;"78,1022";"50,8982";;"58,1028";"50";;;;;;"67,6923";"29,7436";"67,9389";;;;;;;;;;;;;"49,7706";;;;
"122";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ";"Na pántoch 9";"Bratislava - Raèa";"83106";"9,40594";;;;"27,0073";"79,6407";;"20,9486";;;;;;;;;;;;;;;;;;;;;;"67,2018";;;;
"123";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Odborárska 2";"Bratislava - Nové Mesto";"83102";;;;;;;;;;;"28,8507";"30,7747";;;;;;;;;;;;;;;;;;"15,4585";;;;
"124";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Oslobodite¾ská 1";"Bratislava - Vajnory";"83107";;;;;;;;;;;"43,3933";"27,0789";;;;;;;;;;;;;;;;;;"1,8723";;;;
"125";"Bratislavskı";"Bratislava III";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Oslobodite¾ská 27";"Bratislava - Vajnory";"83107";;;;;;;;;;;"81,7826";"66,0981";;;"100";"89,9248";"77,594";;;;;;;;;;;;;"19,9232";;;;
"126";"Bratislavskı";"Bratislava III";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Oslobodite¾ská 27";"Bratislava - Vajnory";"83107";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"98,0769";;;;
"127";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Raèianska 105";"Bratislava - Nové Mesto";"83102";"4,95049";;;;"31,1436";;;"61,2648";;;;;;;;;;;;;;;;;;;;;;"26,8349";;;;
"128";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Raèianska 107";"Bratislava - Nové Mesto";"83102";"97,0297";;;;"97,3236";"94,012";;;;;;;;;"61,0256";"71,2821";;;;;;;;;;;;;;"13,5321";;;;
"129";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ polygrafická";"Slovenskı";"Stredná odborná škola";"SOŠ polygrafická";"Raèianska 190";"Bratislava - Nové Mesto";"83526";"65,8416";;;;"93,9173";"83,2335";;;;;;;;;;;;;;;;;;;;;;;;"37,844";;;;
"130";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ chemická";"Slovenskı";"Stredná odborná škola";"Spojená škola - SOŠ";"Raèianska 78";"Bratislava - Nové Mesto";"83602";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"131";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Riazanská 75";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;"25,4887";"35,7498";;;;;;;;;;;;;;;;;;"49,6399";;;;
"132";"Bratislavskı";"Bratislava III";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ HOST";"Riazanská 75";"Bratislava - Nové Mesto";"83103";"38,6139";;;;"25,7908";"89,8204";;;;;;;;;;;;;;;;;;;;;;;;"75,4587";;;;
"133";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ elektrotechnická";"Slovenskı";"Stredná odborná škola";"SOŠ elektrotechnická";"Rybnièná 59";"Bratislava - Vajnory";"83107";"37,3762";;;;"63,9903";;;;;;;;;;;;;;;;;;;;;;;;;"50,6881";;;;
"134";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sibírska 39";"Bratislava - Nové Mesto";"83102";;;;;;;;;;;"72,9476";"63,113";;;"83,9098";"59,1729";"99,6992";;;;;;;;;;;;;"2,92847";;;;
"135";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tbiliská 4";"Bratislava - Raèa";"83106";;;;;;;;;;;"85,0665";"96,6596";;;"100";"100";"86,7669";;;;;;;;;;;;;"3,50456";;;;
"136";"Bratislavskı";"Bratislava III";"Obec";"ZŠ pre intelektovo nadané deti";"Slovenskı";"Základná škola";"Škola pre mimoriadne nadané deti (ZŠ)";"Teplická 7";"Bratislava - Nové Mesto";"83102";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"31,349";;;;
"137";"Bratislavskı";"Bratislava III";"Samosprávny kraj";;"Slovenskı";"Gymnázium";"Škola pre mimoriadne nadané deti - Gymnázium";"Teplická 7";"Bratislava - Nové Mesto";"83102";"99,0244";"94,5274";;;;"99";;;;;;;;;;;;;;;;;;;;;;;;"43,2432";;;;
"138";"Bratislavskı";"Bratislava III";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Vajnorská 19";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30,4945";;;;
"139";"Bratislavskı";"Bratislava III";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ waldorfská";"Vihorlatská 10";"Bratislava - Nové Mesto";"83104";;;;;;;;;;;"88,8976";"91,258";;;;;;;;;;;;;;;;;;"54,3447";;;;
"140";"Bratislavskı";"Bratislava III";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Vrbenského 1";"Bratislava - Raèa";"83153";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"67,5824";;;;
"141";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Za kasáròou 2";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;"94,9179";"93,8166";;;;;;;;;;;;;;;;;;"5,76092";;;;
"143";"Bratislavskı";"Bratislava IV";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ ALKANA";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"18,6813";;;;
"144";"Bratislavskı";"Bratislava IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"65,3846";;;;
"145";"Bratislavskı";"Bratislava IV";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkr. gymnázium ALKANA";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"146";"Bratislavskı";"Bratislava IV";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkromné gymnázium";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"147";"Bratislavskı";"Bratislava IV";"Súkromník";"Konzervatórium";"Slovenskı";"Konzervatórium";"Súkr. konzervatórium AL";"Batkova 2";"Bratislava - Dúbravka";"84101";"21,4286";;;;"42,8571";;;;;;;;;;;;;;;;;;;;;;;;;"93,3333";;;;
"148";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Beòovského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;;;"44,1751";"63,3973";;;"100";"75,8647";"71,6541";;;;;;;;;;;;;"1,44023";;;;
"149";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Nemeckı bil.";"Gymnázium";"Gymnázium";"Bilíkova 24";"Bratislava - Dúbravka";"84419";"83,4146";"99,005";;;;"85,5";"87,0968";;;"100";;;;;"13,4921";"6,34921";"25,3968";;;;;;;;;;;;;"23,8739";;;;
"150";"Bratislavskı";"Bratislava IV";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná ZŠ";"Bílikova 34";"Bratislava - Dúbravka";"84105";;;;;;;;;;;;;;;"71,6541";"90,2256";"94,5113";;;;;;;;;;;;;"79,1647";;;;
"152";"Bratislavskı";"Bratislava IV";"Súkromník";"SOŠ veterinárna";"Slovenskı";"Stredná odborná škola";"Súkr. SOŠ veterinárna";"Bullova 2";"Bratislava - Dúbravka";"84420";"81,1881";;;;"72,5061";;;"90,5138";;;;;;;;;;;;;;;;;;;;;;"97,0183";;;;
"153";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Pedag.a sociál.akadémia";"Bullova 2";"Bratislava - Dúbravka";"84011";"83,1683";;;;"63,017";"83,8323";;"22,1344";;;;;;;;;;;;;;;;;;;;;;"9,40367";;;;
"154";"Bratislavskı";"Bratislava II";"Súkromník";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Súkromná stredná pedagogická škola";"Bieloruská 1";"Bratislava - Podunajské Biskupice";"82106";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0,229358";;;;
"155";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Praktická škola pre telesne p.";"Slovenskı";"Špeciálna stredná škola";"Praktická škola pre TP";"Dúbravská cesta 1";"Bratislava - Karlova Ves";"84525";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"58,5938";;;;
"156";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Špeciálna ZŠ pre TP";"Dúbravská cesta 1";"Bratislava - Karlova Ves";"84525";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"79,0769";;;;
"157";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"OU pre telesne postihnutıch";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište";"Dúbravská cesta 1";"Bratislava - Karlova Ves";"84529";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"66,4062";;;;
"158";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Škola úitkového vıtvarníctva";"Slovenskı";"Stredná odborná škola";"Škola úit.vıtvarníctva";"Dúbravská cesta 11";"Bratislava - Karlova Ves";"84532";"91,3366";;;;"68,3698";"46,1078";;;;;;;;;"32,8205";"64,6154";;;;;;;;;;;;;;"89,6789";;;;
"159";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hargašova 5";"Bratislava - Záhorská Bystrica";"84106";;;;;;;;;;;"62,3925";"42,5018";;;"91,6541";"89,3985";"64,9624";;;;;;;;;;;;;"1,53625";;;;
"160";"Bratislavskı";"Bratislava IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Istrijská 22";"Bratislava - Devínska Nová Ves";"84107";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"87,3626";;;;
"161";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ivana Bukovèana 3";"Bratislava - Devínska Nová Ves";"84108";;;;;;;;;;;"39,2494";"73,4897";;;"30";"40,1504";"98,5714";;;;;;;;;;;;;"16,5146";;;;
"162";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"SŠ - Praktická škola";"J. Valašana-Dolinského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"14,8438";;;;
"163";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"SŠ - Špeciálna ZŠ";"J. Valašana-Dolinského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;;;"40";"40";;;;;;;;;;;;;;;;;;"39,0769";;;;
"164";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"SŠ - Špeciálna ZŠ";"J. Valašana-Dolinského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"20,3077";;;;
"165";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"SŠ - Špeciálna ZŠ";"J. Valašana-Dolinského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"36,3077";;;;
"166";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"SOŠ automobilová";"Slovenskı";"Stredná odborná škola";"SOŠ";"Jána Jonáša 5";"Bratislava - Devínska Nová Ves";"84306";"51,2376";;;;"87,5912";;;"36,3636";;;;;;;;;;;;;;;;;;;;;;"11,0092";;;;
"167";"Bratislavskı";"Bratislava IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Karloveská 3";"Bratislava - Karlova Ves";"84104";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"68,1319";;;;
"168";"Bratislavskı";"Bratislava IV";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Spojená škola sv. Františka z Assisi - ZŠ";"Karloveská 32";"Bratislava - Karlova Ves";"84104";;;;;;;;;;;"99,6091";"98,2942";;;;;;;;;;;;;;;;;;"28,3245";;;;
"169";"Bratislavskı";"Bratislava IV";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Spojená škola sv. Františka z Assisi - Gymnázium";"Karloveská 32";"Bratislava - Karlova Ves";"84104";"62,439";"97,0149";;;;"77,5";;;"32,0755";;;;;;;;;;;;;;;;;;;;;"67,5676";;;;
"170";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Karloveská 61";"Bratislava - Karlova Ves";"84104";;;;;;;;;;;"51,8374";"57,0718";;;"87,3684";"88,3459";"99,8496";;;;;;;;;;;;;"34,7096";;;;
"171";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ elektrotechnická";"Karola Adlera 5";"Bratislava - Dúbravka";"84102";"87,8713";"79";;;"82,7251";"57,485";;;;;;;;;;;;;;;;;;;;;;;;"46,789";;;;
"172";"Bratislavskı";"Bratislava IV";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kreme¾ská 2";"Bratislava - Devín";"84110";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"173";"Bratislavskı";"Bratislava IV";"Súkromník";"Gymnázium";"Anglickı";"Gymnázium";"Súkromné 8-r. gymnázium";"Kreme¾ská 2";"Bratislava - Devín";"84110";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"174";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Taliansky bil.";"Gymnázium";"Gymnázium";"Ladislava Sáru 1";"Bratislava - Karlova Ves";"84104";"39,0244";"33,3333";;;;"77,5";;;"66,0377";;;;;;;;;;;;;;;;;;;;;"41,4414";;;;
"175";"Bratislavskı";"Bratislava IV";"Obèianske zdruenia";"ZŠ pre intelektovo nadané deti";"Slovenskı";"Základná škola";"Súkr. ZŠ - Cenada";"Majerníkova 60";"Bratislava - Karlova Ves";"84105";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"76,6203";;;;
"176";"Bratislavskı";"Bratislava IV";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ-Esprit";"Majerníkova 62";"Bratislava - Karlova Ves";"84105";;;;;;;;;;;"92,3378";"50,2488";;;;;;;;;;;;;;;;;;"87,8541";;;;
"177";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Majerníkova 62";"Bratislava - Karlova Ves";"84105";;;;;;;;;;;"33,1509";"42,715";;;"62,2556";"84,6617";"74,2857";;;;;;;;;;;;;"4,70475";;;;
"178";"Bratislavskı";"Bratislava IV";"Obèianske zdruenia";"Gymnázium";"Slovenskı";"Gymnázium";"Súkromné gymnázium";"Majerníkova 62";"Bratislava - Karlova Ves";"84105";"3,90244";;;;;"84";;;;;;;;;"92,0635";"61,9048";"91,2698";;;;;;;;;;;;;"98,1982";;;;
"179";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Malokarpatské nám. 1";"Bratislava - Lamaè";"84103";;;;;;;;;;;"94,136";"69,0832";;;;;;;;;;;;;;;;;;"12,482";;;;
"180";"Bratislavskı";"Bratislava IV";"Inı";"SOŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna stredná škola";"SOŠ pre iakov s TP";"Mokrohájska cesta 1";"Bratislava - Karlova Ves";"84240";"0";;;;"0";;;;;;;;;;;;;;;;;;;;;;;;;"73,4375";;;;
"181";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"ZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"SŠ - ZŠ pre TP";"Mokrohájska cesta 3";"Bratislava - Karlova Ves";"84413";;;;;;;;;;;"93,3333";"100";;;;;;;;;;;;;;;;;;"29,8462";;;;
"182";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"SOŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna stredná škola";"SŠ - OA preTP";"Mokrohájska cesta 3";"Bratislava - Karlova Ves";"84413";"75";;;;"100";;;;;;;;;;;;;;;;;;;;;;;;;"49,2188";;;;
"184";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nejedlého 8";"Bratislava - Dúbravka";"84102";;;;;;;;;;;"24,8632";"27,7185";;;"64,5865";"63,3083";"94,4361";;;;;;;;;;;;;"1,2482";;;;
"186";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Pavla Horova 16";"Bratislava - Devínska Nová Ves";"84108";;;;;;;;;;;"43,7842";"73,774";;;"80,5263";"91,0526";"70,7519";;;;;;;;;;;;;"23,3797";;;;
"187";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Pri kríi 11";"Bratislava - Dúbravka";"84102";;;;;;;;;;;"48,7881";"39,3746";;;"100";"94,6617";"93,0075";;;;;;;;;;;;;"0,480077";;;;
"188";"Bratislavskı";"Bratislava IV";"Obèianske zdruenia";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. ZUŠ ART PEGAS";"Pri Kríi 11";"Bratislava - Dúbravka";"84102";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"90,9341";;;;
"189";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sokolíkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;"94,4488";"94,8827";;;;;;;;;;;;;;;;;;"3,84062";;;;
"190";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"ZŠ pre zrakovo postihnutıch i.";"Slovenskı";"Špeciálna základná škola";"SŠ -  ZŠI zrak.postih.";"Svrèia 6";"Bratislava - Karlova Ves";"84211";;;;;;;;;;;"100";"86,6667";;;;;;;;;;;;;;;;;;"93,8462";;;;
"191";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre zrakovo postihn.inter.";"Slovenskı";"Špeciálna základná škola";"SŠ - ŠZŠI zrak.postih.";"Svrèia 6";"Bratislava - Karlova Ves";"84211";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"85,5385";;;;
"192";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Spojená škola - ZŠ";"Tilgnerova 14";"Bratislava - Karlova Ves";"84105";;;;;;;;;;;"47,1462";"61,8337";;;;;;;;;;;;;;;;;;"27,7484";;;;
"193";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Spojená škola-Gymnázium";"Tilgnerova 14";"Bratislava - Karlova Ves";"84105";"89,2683";"87,0647";;;;"99,5";"32,2581";;;;;;;;"80,9524";"47,619";"95,2381";;;;;;;;;;;;;"18,4685";;;;
