"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_NJB1";"Mat_NJB2";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"3401";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Kukorelliho 552";"Hanušovce nad Top¾ou";"09431";;;;;;;;;;;;;;;;;;;;;;;"98";;;;;"98";"15";;;
"3402";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Štúrova 341";"Hanušovce nad Top¾ou";"09431";;;;;;;;;"54";"54";;;"2009/10";"2009/10";"2009/10";;;;;;;;"556";;;;;"556";"42";;;
"3403";"Prešovskı";"Vranov nad Top¾ou";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Sládkovièova 1994";"Hencovce";"09302";;;;;;;;;;;;;"2011/12";"2011/12";"2011/12";;;;;;;;"40";;;;;"40";"6";;;
"3404";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hermanovce nad Top¾ou 116";"Hermanovce Nad Top¾ou";"09434";;;;;;;;;;;;;;;;;;;;;;;"31";;;;;"31";"5";;;
"3406";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlinné 138";"Hlinné";"09435";;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;"147";;;;;"147";"15";;;
"3407";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Holèíkovce 44";"Holèíkovce";"09405";;;;;;;;;"15";"15";;;"2013/14";"2013/14";"2013/14";;;;;;;;"95";;;;;"95";"13";;;
"3408";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Jastrabie nad Top¾ou 112";"Jastrabie Nad Top¾ou";"09435";;;;;;;;;;;;;;;;;;;;;;;"22";;;;;"22";"3";;;
"3409";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Juskova Vo¾a 91";"Juskova Vo¾a";"09412";;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;"9";;;;;"9";"2";;;
"3410";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kamenná Poruba 110";"Kamenná Poruba";"09303";;;;;;;;;;;;;"2012/13";"2012/13";"2012/13";;;;;;;;"111";;;;;"111";"11";;;
"3411";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kladzany 45";"Kladzany";"09421";;;;;;;;;;;;;;;;;;;;;;;"14";;;;;"14";"3";;;
"3412";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Matiaška 43";"Matiaška";"09431";;;;;;;;;;;;;;;;;;;;;;;"23";;;;;"23";"3";;;
"3414";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ninı Hrabovec 155";"Ninı Hrabovec";"09421";;;;;;;;;"12";"12";;;"2006/07";"2006/07";"2006/07";;;;;;;;"286";;;;;"286";"22";;;
"3415";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ninı Hrušov 211";"Ninı Hrušov";"09422";;;;;;;;;;;;;;;;;;;;;;;"39";;;;;"39";"5";;;
"3416";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Nová Kelèa 68";"Nová Kelèa";"09404";;;;;;;;;;;;;;;;;;;;;;;"9";;;;;"9";"3";;;
"3417";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ondavské Matiašovce 20";"Ondavské Matiašovce";"09401";;;;;;;;;;;;;"2015/16";"2015/16";"2015/16";;;;;;;;"38";;;;;"38";"3";;;
"3418";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Pavlovce 5";"Pavlovce";"09431";;;;;;;;;;;;;"2009/10";"2009/10";"2009/10";;;;;;;;"54";;;;;"54";"6";;;
"3419";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Petrovce 114";"Petrovce";"09431";;;;;;;;;;;;;;;;;;;;;;;"17";;;;;"17";"3";;;
"3420";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Poša 21";"Poša";"09421";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3421";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Remeniny 101";"Remeniny";"09431";;;;;;;;;;;;;"2009/10";"2009/10";"2009/10";;;;;;;;"22";;;;;"22";"5";;;
"3422";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Rudlov 126";"Rudlov";"09435";;;;;;;;;;;;;"2006/07";"2006/07";"2006/07";;;;;;;;"20";;;;;"20";"3";;;
"3423";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 389";"Saèurov";"09413";;;;;;;;;"24";"24";;;"2007/08";"2007/08";"2007/08";;;;;;;;"416";;;;;"416";"32";;;
"3424";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 558";"Seèovská Polianka";"09414";;;;;;;;;"32";"32";;;"2009/10";"2009/10";"2009/10";;;;;;;;"294";;;;;"294";"20";;;
"3425";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sedliská 92";"Sedliská";"09409";;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;"63";;;;;"63";"8";;;
"3426";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Skrabské 77";"Skrabské";"09433";;;;;;;;;;;;;;;;;;;;;;;"35";;;;;"35";"5";;;
"3428";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Slovenská Kajòa 54";"Slovenská Kajòa";"09402";;;;;;;;;"14";"14";;;;;;;;;;;;;"174";;;;;"174";"16";;;
"3430";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"So¾ 53";"So¾";"09435";;;;;;;;;"29";"29";;;"2007/08";"2007/08";"2007/08";;;;;;;;"471";;;;;"471";"38";;;
"3432";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Tovarné 173";"Tovarné";"09401";;;;;;;;;"20";"20";;;;;;;;;;;;;"177";;;;;"177";"22";;;
"3433";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Školská 424";"Vechec";"09412";;;;;;;;;;;;;"2013/14";"2013/14";"2013/14";;;;;;;;"232";;;;;"232";"16";;;
"3434";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"A. Dubèeka 2";"Vranov nad Top¾ou";"09301";"50";;;;"50";;;;;;;;;;;;;;;;;;"335";;;;;"335";"44";;;
"3435";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"A. Dubèeka 880";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;;;;;;;;;;;"499";;;;;"499";;;;
"3436";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bernolákova 1061";"Vranov nad Top¾ou";"09347";;;;;;;;;"68";"68";;;"2011/12";"2011/12";"2011/12";;;;;;;;"591";;;;;"591";"43";;;
"3438";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"ZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ZŠ t.p.";"Budovate¾ská 1309";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;;;;;;;;;;;"13";;;;;"13";;;;
"3439";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"ZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ZŠ t.p.";"Budovate¾ská 1309";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;;;;;;;;;;;"15";;;;;"15";;;;
"3440";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola -ŠZŠtp";"Budovate¾ská 1309";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;;;;;;;;;;;"69";;;;;"69";"11";;;
"3441";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Dr. C. Daxnera 88";"Vranov nad Top¾ou";"09313";"110";"35";;;;"97";;"7";;;;;;;;;;;;;;;"435";;;;;"435";"38";;;
"3442";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Daxnerova 88";"Vranov nad Top¾ou";"09335";"59";"4";;;"43";"5";"9";;;;;;;;;;;;;;;;"228";;;;;"228";"24";;;
"3444";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kukuèínova 106";"Vranov nad Top¾ou";"09303";;;;;;;;;"23";"23";;;;;;;;;;;;;"479";;;;;"479";"36";;;
"3445";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lomnická 620";"Vranov nad Top¾ou";"09303";;;;;;;;;;;;;;;;;;;;;;;"23";;;;;"23";"4";;;
"3446";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"SOŠ drevárska";"Slovenskı";"Stredná odborná škola";"SOŠ drevárska";"Lúèna 1055";"Vranov nad Top¾ou";"09301";"45";;;;"45";;;;;;;;;;;;;;;;;;"293";;;;;"293";"32";;;
"3447";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spojená škola int.- PŠI";"M. R. Štefánika 140";"Vranov nad Top¾ou";"09341";;;;;;;;;;;;;;;;;;;;;;;"31";;;;;"31";"7";;;
"3448";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spojená škola int.-ŠZŠi";"M. R. Štefánika 140";"Vranov nad Top¾ou";"09341";;;;;;;;;;;;;;;;;;;;;;;"141";;;;;"141";"23";;;
"3449";"Prešovskı";"Vranov nad Top¾ou";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"M. R. Štefánika 200";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;;;;;;;;;;;"204";;;;;"204";;;;
"3450";"Prešovskı";"Vranov nad Top¾ou";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"M. R. Štefánika 200";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;;;;;;;;;;;"102";;;;;"102";;;;
"3451";"Prešovskı";"Vranov nad Top¾ou";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"CZŠ s MŠ sv. D. Sávia";"Nám. J. Pavla II. 26";"Vranov nad Top¾ou";"09302";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3452";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sídlisko II. 1336";"Vranov nad Top¾ou";"09301";;;;;;;;;"88";"88";;;"2007/08";"2007/08";"2007/08";;;;;;;;"809";;;;;"809";"48";;;
"3453";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sídlisko juh 1054";"Vranov nad Top¾ou";"09301";;;;;;;;;"57";"57";;;"2006/07";"2006/07";"2006/07";;;;;;;;"584";;;;;"584";"37";;;
"3455";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sídlisko Lúèna 1";"Vranov nad Top¾ou";"09301";;;;;;;;;"67";"67";;;;;;;;;;;;;"637";;;;;"637";"39";;;
"3456";"Prešovskı";"Vranov nad Top¾ou";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gym. sv. Fr. z Assisi";"Školská 650";"Vranov nad Top¾ou";"09302";;;;;;;;;;;;;;;;;;;;;;;"202";;;;;"202";"17";;;
"3457";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vyšnı ipov 220";"Vyšnı ipov";"09433";;;;;;;;;"22";"22";;;"2012/13";"2012/13";"2012/13";;;;;;;;"199";;;;;"199";"18";;;
"3458";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Zámutov 531";"Zámutov";"09415";;;;;;;;;"12";"12";;;"2012/13";"2012/13";"2012/13";;;;;;;;"415";;;;;"415";"31";;;
"3459";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"alobín 36";"alobín";"09403";;;;;;;;;;;;;;;;;;;;;;;"41";;;;;"41";"4";;;
"3460";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 121";"Gelnica";"05601";;;;;;;;;"47";"47";;;;;;;;;;;;;"495";;;;;"495";"36";;;
"3461";"Košickı";"Gelnica";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spoj.škola int. - ŠZŠ";"Kováèska 12";"Gelnica";"05601";;;;;;;;;;;;;;;;;;;;;;;"63";;;;;"63";"9";;;
"3462";"Košickı";"Gelnica";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Lutherovo nám. 1";"Gelnica";"05601";;;;;;;;;;;;;;;;;;;;;;;"232";;;;;"232";;;;
"3463";"Košickı";"Gelnica";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"SNP 1";"Gelnica";"05601";"30";"2";;;;"30";;;;;;;"2015/16";"2015/16";"2015/16";;;;;;;;"150";;;;;"150";"14";;;
"3464";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Helcmanovce 41";"Helcmanovce";"05563";;;;;;;;;"9";"8";;;"2013/14";"2013/14";"2013/14";;;;;;;;"111";;;;;"111";"13";;;
"3465";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 297";"Jaklovce";"05561";;;;;;;;;"8";"8";;;"2014/15";"2014/15";"2014/15";;;;;;;;"137";;;;;"137";"14";;;
"3466";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kluknava 43";"Kluknava";"05351";;;;;;;;;"22";"21";;;"2016/17";"2016/17";"2016/17";;;;;;;;"644";;;;;"644";"47";;;
"3467";"Košickı";"Gelnica";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. zákl.umel.škola";"Obchodná 7";"Margecany";"05501";;;;;;;;;;;;;;;;;;;;;;;"190";;;;;"190";;;;
"3468";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 20";"Margecany";"05501";;;;;;;;;"21";"21";;;;;;;;;;;;;"159";;;;;"159";"12";;;
"3470";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mníšek nad Hnilcom 497";"Mníšek nad Hnilcom";"05564";;;;;;;;;"8";"8";;;"2012/13";"2012/13";"2012/13";;;;;;;;"214";;;;;"214";"21";;;
"3472";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 684";"Nálepkovo";"05333";;;;;;;;;"39";"39";;;;;;;;;;;;;"639";;;;;"639";"50";;;
"3473";"Košickı";"Gelnica";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spoj.škola int.- PŠi";"Breziny 256";"Prakovce";"05562";;;;;;;;;;;;;;;;;;;;;;;"10";;;;;"10";"2";;;
"3474";"Košickı";"Gelnica";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Spoj.škola int. - OUi";"Breziny 256";"Prakovce";"05562";;;;;;;;;;;;;;;;;;;;;;;"59";;;;;"59";"13";;;
"3475";"Košickı";"Gelnica";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. zákl.umelec.škola";"Breziny 289";"Prakovce";"05562";;;;;;;;;;;;;;;;;;;;;;;"243";;;;;"243";;;;
"3476";"Košickı";"Gelnica";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Prakovce 282";"Prakovce";"05562";;;;;;;;;;;;;;;;;;;;;;;"364";;;;;"364";"23";;;
"3478";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Prakovce 307";"Prakovce";"05562";;;;;;;;;"17";"15";;;"2007/08";"2007/08";"2007/08";;;;;;;;"291";;;;;"291";"22";;;
"3479";"Košickı";"Gelnica";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Richnava 189";"Richnava";"05351";;;;;;;;;;;;;;;;;;;;;;;"110";;;;;"110";"16";;;
"3480";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Smolník 528";"Smolník";"05566";;;;;;;;;"10";"10";;;"2014/15";"2014/15";"2014/15";;;;;;;;"105";;;;;"105";"13";;;
"3482";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 122";"Švedlár";"05334";;;;;;;;;"19";"19";;;;;;;;;;;;;"268";;;;;"268";"24";;;
"3483";"Košickı";"Gelnica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ve¾kı Folkmar 328";"Ve¾kı Folkmar";"05551";;;;;;;;;"9";"9";;;;;;;;;;;;;"95";;;;;"95";"13";;;
"3485";"Košickı";"Gelnica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Závadka 195";"Závadka";"05333";;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;"52";;;;;"52";"7";;;
"3486";"Košickı";"Košice I";"Krajskı úrad, Okresnı úrad";"ZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri RC";"Bankov è. 15";"Košice - Sever";"04031";;;;;;;;;;;;;;;;;;;;;;;"19";;;;;"19";"7";;;
"3487";"Košickı";"Košice I";"Krajskı úrad, Okresnı úrad";"OU pri špec. vıchov. zariadení";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilištepri RC";"Bankov è. 15";"Košice - Sever";"04031";;;;;;;;;;;;;;;;;;;;;;;"17";;;;;"17";;;;
"3488";"Košickı";"Košice I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Belehradská 21";"Košice - Sídlisko ahanovce";"04013";;;;;;;;;"64";"64";;;;;;;;;;;;;"728";;;;;"728";"46";;;
"3489";"Košickı";"Košice I";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Bocatiova 1";"Košice - Staré Mesto";"04153";"92";;;;"81";;;;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;"487";;;;;"487";"48";;;
"3490";"Košickı";"Košice I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bruselská 18";"Košice - Sídlisko ahanovce";"04013";;;;;;;;;"44";"44";;;"2007/08";"2007/08";"2007/08";;;;;;;;"530";;;;;"530";"36";;;
"3491";"Košickı";"Košice I";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Stredná odborná škola";"Grešákova 1";"Košice - Staré Mesto";"04001";;"6";"35";"35";"28";"7";;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;"186";;;;;"186";"21";;;
"3492";"Košickı";"Košice I";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ dopravná";"Hlavná 113";"Košice - Staré Mesto";"04001";"91";"12";;;"78";"2";;;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;"414";;;;;"414";"45";;;
"3493";"Košickı";"Košice I";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Hlavná 68";"Košice - Staré Mesto";"04001";;;;;;;;;;;;;;;;;;;;;;;"892";;;;;"892";;;;
"3494";"Košickı";"Košice I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hroncova 23";"Košice - Sever";"04001";;;;;;;;;"11";"11";;;;;;;;;;;;;"257";;;;;"257";"22";;;
"3495";"Košickı";"Košice I";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. zákl.umelec.škola";"Hroncova 23";"Košice - Sever";"04001";;;;;;;;;;;;;;;;;;;;;;;"238";;;;;"238";;;;
"3496";"Košickı";"Košice I";"Samosprávny kraj";"Škola úitkového vıtvarníctva";"Slovenskı";"Stredná odborná škola";"Škola úit.vıtvarníctva";"Jakobyho 15";"Košice - Staré Mesto";"04084";"63";;;;"40";"21";;;;;;;;;;;;;;;;;"329";;;;;"329";"60";;;
"3500";"Košickı";"Košice I";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Cirk.základná škola sMŠ";"Juhoslovanská 2";"Košice - Sídlisko ahanovce";"04013";;;;;;;;;;;;;"2013/14";"2013/14";"2013/14";;;;;;;;"160";;;;;"160";"16";;;
"3501";"Košickı";"Košice I";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr.zákl.umelec. škola";"Kmeova 23";"Košice - Staré Mesto";"04001";;;;;;;;;;;;;;;;;;;;;;;"298";;;;;"298";;;;
"3502";"Košickı";"Košice I";"Súkromník";"Konzervatórium";"Slovenskı";"Konzervatórium";"Súkromné konzervatórium";"Kmeova 23";"Košice - Staré Mesto";"04001";"9";;;;"9";;;;;;;;;;;;;;;;;;"57";;;;;"57";"21";;;
"3503";"Košickı";"Košice I";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ strojnícka";"Komenského 2";"Košice - Sever";"04001";"93";"11";;;"65";"7";"9";;;;;;;;;;;;;;;;"373";;;;;"373";"42";;;
"3504";"Košickı";"Košice I";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ elektrotechnická";"Komenského 44";"Košice - Sever";"04001";"197";"58";;;"176";"11";;;;;;;;;;;;;;;;;"795";;;;;"795";"60";;;
"3505";"Košickı";"Košice I";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Kováèska 43";"Košice - Staré Mesto";"04199";;;;;;;;;;;;;;;;;;;;;;;"645";;;;;"645";;;;
"3506";"Košickı";"Košice I";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola. G s VJM";"Kuzmányho 6";"Košice - Staré Mesto";"04174";;;;;;;;;;"17";"17";"17";"2007/08";"2007/08";"2007/08";;;;;;;;"216";;;;;"216";"21";;;
"3507";"Košickı";"Košice I";"Samosprávny kraj";"Gymnázium";"Maïarskı";"Gymnázium";"Gymnázium a ZŠ s VJM";"Kuzmányho 6";"Košice - Staré Mesto";"04174";;"8";"19";"19";;"19";;;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;"125";;;;;"125";"15";;;
"3508";"Košickı";"Košice I";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ stavebná a geodet.";"Lermontovova 1";"Košice - Staré Mesto";"04172";"82";"3";;;"65";;"3";"3";;;;;;;;;;;;;;;"357";;;;;"357";"28";;;
"3509";"Košickı";"Košice I";"Súkromník";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Súkr.SOŠ ekonom.Tercium";"Lermontovova 1";"Košice - Staré Mesto";"04001";"10";;;;"7";"3";;;;;;;;;;;;;;;;;"53";;;;;"53";"11";;;
"3511";"Košickı";"Košice I";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkromná základná škola";"Masarykova 19/A";"Košice - Staré Mesto";"04001";;;;;;;;;;;;;"2013/14";"2013/14";"2013/14";;;;;;;;"69";;;;;"69";"12";;;
