"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_NJB1";"Mat_NJB2";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"1346";"Nitriansky";"Nitra";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"Stredná priem. škola";"Fraòa Krá¾a 20";"Nitra";"94901";"56,3";"36,1";;;"70,1";"81,6";"39";;;;;;;;;;;;;;;;"2,33645";;;;;"8,64486";"91,8919";;;
"1347";"Nitriansky";"Nitra";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Golianova 68";"Nitra";"94901";"78,2";"56,6";;;;"75,7";;;;;;;"92,126";"89,0411";"79,6875";;;;;;;;"1,68067";;;;;"6,86275";"100";;;
"1348";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Krèméryho 2";"Nitra";"94901";;;;;;;;;"25,1";"12,1";;;"39,5604";"63,2653";"62,26";;;;;;;;"0";;;;;"8,33333";"66,6667";;;
"1349";"Nitriansky";"Nitra";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. ZUŠ H. Madariovej";"Krèméryho 2";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"5,38244";;;;
"1350";"Nitriansky";"Nitra";"Súkromník";"Konzervatórium";"Slovenskı";"Konzervatórium";"Súkr. konzervatórium";"Krèméryho 2";"Nitra";"94901";"71,4";;;;"81,2";"92,5";;;;;;;;;;;;;;;;;"0";;;;;"47,1831";"46,2687";;;
"1351";"Nitriansky";"Nitra";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Levická 40";"Nitra";"95003";"45,9";;;;"51,1";;"32";;;;;;;;;;;;;;;;"0";;;;;"10,929";"52,5";;;
"1352";"Nitriansky";"Nitra";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ ANIMUS";"Levická cesta 40";"Nitra";"94901";"44,5";"28,3";;;"48,8";"74";"45";;;;;;;;;;;;;;;;"0";;;;;"6,31579";"88,8889";;;
"1353";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Mudroòova 1";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"16,4179";;;;
"1354";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Mudroòova 1";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"37,5";;;;
"1355";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola-ŠZŠ t.p.";"Mudroòova 1";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"18,1818";;;;
"1356";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Na Hôrke 30";"Nitra";"94911";;;;;;;;;"68,6";"62,6";;;"84";"87,75";"93,25";;;;;;;;"0";;;;;"6,80851";"90,625";;;
"1357";"Nitriansky";"Nitra";"Súkromník";"ZŠ pre iakov s naruš.komunik.";"Slovenskı";"Špeciálna základná škola";"Súkr.ZŠ pre iak.s ch.r";"Na Hôrke 30";"Nitra";"94911";;;;;;;;;"49,8";"54,5";;;;;;;;;;;;;"0";;;;;"14,8515";"100";;;
"1358";"Nitriansky";"Nitra";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Nábreie mládee 1";"Nitra";"95028";;;;;;;;;;;;;;;;;;;;;;;"3,125";;;;;"11,9792";"30,4348";;;
"1359";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nábreie mládee 5";"Nitra";"94901";;;;;;;;;"66,1";"60,2";;;"83,9389";"89,3229";"91,6157";;;;;;;;"0";;;;;"6,73212";"100";;;
"1360";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Novozámocká 129";"Nitra";"94905";;;;;;;;;"39,2";"32";;;;;;;;;;;;;"0";;;;;"10";"61,5385";;;
"1361";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Španielsky bil.";"Gymnázium";"Gymnázium";"Párovská 1";"Nitra";"95050";"73";"49,8";;;;"73,8";;;;;;;;;;;;;;;;;"0,501253";;;;;"7,14286";"100";;;
"1362";"Nitriansky";"Nitra";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"ZŠ sv. Marka";"Petzwalova 1";"Nitra";"94911";;;;;;;;;"70,9";"65,3";;;"66,9291";"67,5676";"77,0432";;;;;;;;"0";;;;;"8,0402";"81,25";;;
"1363";"Nitriansky";"Nitra";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Piaristická 2";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"1,45455";;;;
"1364";"Nitriansky";"Nitra";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Piaristické gymnázium";"Piaristická 6";"Nitra";"94901";"64,1";"36,7";;;;"60,9";;;;;;;"56,4706";"95";"66,33";;;;;;;;"0";;;;;;;;;
"1365";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sèasného 22";"Nitra";"94901";;;;;;;;;"41,1";"29,3";;;;;;;;;;;;;"0";;;;;"10,8911";"63,6364";;;
"1366";"Nitriansky";"Nitra";"Samosprávny kraj";"SOŠ potravinárska";"Slovenskı";"Stredná odborná škola";"Spojená školaSPŠP.HA.ŠG";"Slanèíkovej 2";"Nitra";"95050";"62,51";"38,9";;;"66,65";"60,14";"59,3";;;;;;"78,4615";"83,7838";"71,358";;;;;;;;"7,57967";;;;;"9,64686";;;;
"1367";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Škultétyho 1";"Nitra";"94911";;;;;;;;;"65,1";"63,6";;;"75,5846";"75";"90,4514";;;;;;;;"0";;;;;"6,49652";"96,4286";;;
"1368";"Nitriansky";"Nitra";"Súkromník";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"Súkr.stred.umelec.škola";"Škultétyho ul. 1";"Nitra";"94911";"50,8";;;;"70,1";;;;;;;;;;;;;;;;;;"0";;;;;"16,5217";"78,9474";;;
"1369";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"ZÁKL. ŠKOLA s MŠ pri ZZ";"Špitálska 6";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"16";;;;
"1370";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Topo¾ová 8";"Nitra";"94901";;;;;;;;;"69,2";"67,5";;;"77,9528";"81,0811";"72,5601";;;;;;;;"0,401606";;;;;"7,02811";"100";;;
"1371";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tulipánová 1";"Nitra";"94901";;;;;;;;;"53,6";"44,2";;;"39,759";"66,6667";"70,5645";;;;;;;;"0";;;;;"6,82415";"42,3077";;;
"1372";"Nitriansky";"Nitra";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Vajanského 1";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"6,1447";;;;
"1373";"Nitriansky";"Nitra";"Obèianske zdruenia";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"upné námestie 3";"Nitra";"94911";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"5,02901";;;;
"1374";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"ZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri LVS";"Pri kaštieli 1";"Nitra";"94901";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"20";"100";;;
"1375";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jelenecká 72";"Nitrianske Hrnèiarovce";"95101";;;;;;;;;"63,4";"52,1";;;;;;;;;;;;;"0";;;;;"9,39597";"85,7143";;;
"1376";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı - maïarskı ";"Špeciálna stredná škola";"Odborné uèilište int.";"Nová Ves nad itavou 68";"Nová Ves nad itavou";"95151";;;;;;;;;;;;;;;;;;;;;;;"9,27152";;;;;"21,8543";"15,1515";;;
"1377";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Partizánska 362";"Nová Ves nad itavou";"95151";;;;;;;;;"64,5";"60";;;;;;;;;;;;;"0";;;;;"12,6437";"81,8182";;;
"1378";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Nové Sady 176";"Nové Sady";"95124";;;;;;;;;"65";"51,4";;;;;;;;;;;;;"0";;;;;"9,09091";"94,4444";;;
"1379";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Podhorany-Sokolníky 8";"Podhorany";"95146";;;;;;;;;"56";"39,3";;;"62,9921";"70,2703";"68,8841";;;;;;;;"0";;;;;"15,2941";"61,5385";;;
"1380";"Nitriansky";"Nitra";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Pohranice 245";"Pohranice";"95102";;;;;;;;;;"63,8";"74";"90";"86,3713";"78,125";"85,1513";;;;;;;;"0";;;;;"32";"37,5";;;
"1381";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Pohranice 444";"Pohranice";"95102";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"16";"50";;;
"1382";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špeciálna zákl.škola i.";"Mojmírovská 70";"Po¾nı Kesov";"95114";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;;;;;
"1383";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špeciálna zákl.škola i.";"Mojmírovská 70";"Po¾nı Kesov";"95114";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"22,5806";;;;
"1384";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Po¾nı Kesov 69";"Po¾nı Kesov";"95114";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"21,4286";"100";;;
"1385";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rišòovce 427";"Rišòovce";"95121";;;;;;;;;"56,9";"63,2";;;"53,719";"58,9041";"64,21";;;;;;;;"0";;;;;;;;;
"1386";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rumanová 308";"Rumanová";"95137";;;;;;;;;;;;;"90,566";"88,0597";"92,7557";;;;;;;;"0";;;;;"14,7059";"100";;;
"1387";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Svätoplukovo 37";"Svätoplukovo";"95116";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"12,1951";"100";;;
"1389";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 851";"Ve¾ké Záluie";"95135";;;;;;;;;"73,5";"58,9";;;;;;;;;;;;;"0";;;;;"7,10227";"72";;;
"1390";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı - maïarskı ";"Základná škola";"ZŠ - Alapiskola";"Hlavná 638";"Ve¾kı Cetín";"95105";;;;;;;;;;"55";"78,7";"90";"73,494";"76,9231";"72,7126";;;;;;;;"0";;;;;"14,6341";"100";;;
"1391";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ve¾kı Lapáš 499";"Ve¾kı Lapáš";"95104";;;;;;;;;"66,3";"54,4";;;"90,866";"70,0521";"90,8852";;;;;;;;"0";;;;;"9,85915";"57,1429";;;
"1392";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 1";"Vinodol";"95106";;;;;;;;;"63,3";"43,2";;;;;;;;;;;;;"0";;;;;"8,69565";"78,5714";;;
"1393";"Nitriansky";"Nitra";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Hlavná 1";"Vráble";"95201";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"5,55556";;;;
"1395";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Levická 903";"Vráble";"95201";;;;;;;;;"56,8";"56,3";;;;;;;;;;;;;"0";;;;;"7,0122";"56,5217";;;
"1396";"Nitriansky";"Nitra";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"ZŠ sv. Vojtecha";"Levická 903";"Vráble";"95201";;;;;;;;;"59,3";"50,9";;;;;;;;;;;;;"0";;;;;"15,0538";"71,4286";;;
"1397";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špeciálna zákl.škola i.";"Nám. kpt. Nálepku 613";"Vráble";"95201";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"16,2162";"100";;;
"1398";"Nitriansky";"Nitra";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špeciálna zákl.škola i.";"Nám. kpt. Nálepku 613";"Vráble";"95201";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"30";;;;
"1399";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sídlisko Lúky 1226";"Vráble";"95201";;;;;;;;;"60,9";"58,1";;;;;;;;;;;;;"1,59574";;;;;"7,18085";"48,1481";;;
"1400";"Nitriansky";"Nitra";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Školská 26";"Vráble";"95280";"69,1";"48,9";;;;"65,2";;;;;;;"48,8095";"89,1892";"60,0244";;;;;;;;"0";;;;;"8,52273";"100";;;
"1401";"Nitriansky";"Nitra";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Ul. 1. mája 500";"Vráble";"95201";"50,9";;;;"52,5";;"56,7";;;;;;"51,18";"76,39";;;;;;;;;"0";;;;;"8,62944";"64,7059";;;
"1403";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vıèapy - Opatovce 185";"Vıèapy - Opatovce";"95144";;;;;;;;;"69,9";"60,3";;;"69,9187";"87,6712";"73,2701";;;;;;;;"0";;;;;"9,60699";"90,9091";;;
"1404";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Zbehy 661";"Zbehy";"95142";;;;;;;;;"74,2";"53,5";;;"92,8445";"84,375";"93,4896";;;;;;;;"0";;;;;"8,67052";"100";;;
"1405";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı - maïarskı ";"Základná škola";"Základná škola s MŠ";"irany 394";"irany";"95174";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"11,7647";"100";;;
"1406";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"kpt. Nálepku 43";"Bánov";"94101";;;;;;;;;"44,6";"37,1";;;"89,2542";"79,1667";"85,2381";;;;;;;;"0,925926";;;;;"8,33333";"100";;;
"1407";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Bešeòov 628";"Bešeòov";"94141";;;;;;;;;;;;;"80,2545";"75";"87,7778";;;;;;;;"0";;;;;"19,3548";"83,3333";;;
"1408";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Bešeòov 628";"Bešeòov";"94141";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"30";"100";;;
"1411";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dedinka 142";"Dedinka";"94150";;;;;;;;;"58,9";"60,7";;;"63,4783";"65,7143";"73,2831";;;;;;;;"0";;;;;"14,8148";"25";;;
"1412";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ J.Holèeka";"Dolnı Ohaj 583";"Dolnı Ohaj";"94143";;;;;;;;;"41,6";"28";;;;;;;;;;;;;"0";;;;;"12,037";"69,2308";;;
"1413";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dubník 72";"Dubník";"94135";;;;;;;;;"46";"27,5";;;"56,6667";"65,2778";"62,73";;;;;;;;"0";;;;;"9,35252";"69,2308";;;
"1414";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ A.Majthényiho s VJM";"Hlavné námestie 13";"Dvory nad itavou";"94131";;;;;;;;;;"32,6";"52";"55,6";"62,5";"71,4286";"61,2745";;;;;;;;"0";;;;;"9,40171";"81,8182";;;
"1415";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hlavné námestie 14";"Dvory nad itavou";"94131";;;;;;;;;"59,9";"51,5";;;"62,5";"87,5";"68,1673";;;;;;;;"0";;;;;"8,3004";"66,6667";;;
"1416";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Stredná odborná škola";"Hlavné námestie 2";"Dvory nad itavou";"94131";;;"29,9";"35,5";"53,3";;"29,2";;;;;;;;;;;;;;;;"9,46746";;;;;"14,7929";"20";;;
"1417";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"J. Stampayho 76";"Gbelce";"94342";;;;;;;;;"48,6";"47,5";;;;;;;;;;;;;"0";;;;;"10,5634";"93,3333";;;
"1418";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ J. Stampayho s VJM";"J. Stampayho 80";"Gbelce";"94342";;;;;;;;;;"39,5";"57,5";"53,4";"82";"77";"91,75";;;;;;;;"0";;;;;"11,3333";"94,1176";;;
"1419";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hul 429";"Hul";"94144";;;;;;;;;"57,3";"55,6";;;;;;;;;;;;;"0";;;;;"11,7117";"100";;;
"1420";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jasová 7";"Jasová";"94134";;;;;;;;;"64";"66,1";;;;;;;;;;;;;"0";;;;;"10,2362";"38,4615";;;
"1421";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jatov 189";"Jatov";"94109";;;;;;;;;;;;;"77,6119";"86,8421";"78,2609";;;;;;;;"0";;;;;"18,1818";"50";;;
"1422";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ S.Petõfiho s VJM";"Kamenín 494";"Kamenín";"94357";;;;;;;;;;"39,7";"59,7";"38,7";"55,68";"85,71";"67,72";;;;;;;;"0";;;;;"9";"83,3333";;;
"1424";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kolta 245";"Kolta";"94133";;;;;;;;;"64,7";"54,1";;;;;;;;;;;;;"0";;;;;"16,8831";"61,5385";;;
"1425";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ O.Cabana";"Námestie Andreja Cabana36";"Komjatice";"94106";;;;;;;;;"50,2";"39";;;"67,4797";"84,2857";"69,798";;;;;;;;"0";;;;;"6,30137";"69,5652";;;
"1426";"Nitriansky";"Nové Zámky";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Školská 1";"Komjatice";"94106";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"17,1429";"83,3333";;;
"1427";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Lipová 183";"Lipová";"94102";;;;;;;;;"46,8";"44,5";;;;;;;;;;;;;"0";;;;;"16,129";"60";;;
"1428";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 1";"Maòa";"94145";;;;;;;;;"72";"54,2";;;"77,1084";"92,3077";"68,292";;;;;;;;"0";;;;;"8,77193";"46,6667";;;
"1429";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Michal nad itavou 276";"Michal nad itavou";"94161";;;;;;;;;"52";"48,2";;;"50";"69,39";"62,1";;;;;;;;"0";;;;;"10,3448";"58,3333";;;
"1430";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mojzesovo 505";"Mojzesovo";"94104";;;;;;;;;"57,9";"50,9";;;"84,25";"70,25";"90,25";;;;;;;;"0";;;;;"7,22222";"76,9231";;;
"1431";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ J. Endrõdyho - Alapi";"Mula 491";"Mula";"94352";;;;;;;;;;"50";"67,4";"72,9";;;;;;;;;;;"0";;;;;"12,0805";"55,5556";;;
"1432";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Školská 39";"Nána";"94360";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"16,6667";"25";;;
"1433";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Nová Vieska 31";"Nová Vieska";"94341";;;;;;;;;;;;;"53,5088";"82,8571";"78,72";;;;;;;;"0";;;;;"41,6667";"20";;;
"1437";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Devínska 12";"Nové Zámky";"94063";;;;;;;;;"74,2";"69,8";;;"78,0488";"80,2817";"87,4065";;;;;;;;"0";;;;;"7,01754";"100";;;
"1438";"Nitriansky";"Nové Zámky";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı - maïarskı ";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"F. Rákocziho 5";"Nové Zámky";"94056";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"13,6364";"100";;;
"1439";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"G. Bethlena 41";"Nové Zámky";"94001";;;;;;;;;"68,8";"68,6";;;"82,8125";"90,5405";"84,1194";;;;;;;;"0";;;;;"6,89655";"87,5";;;
"1440";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ G. Czuczora s VJM";"G. Czuczora 10";"Nové Zámky";"94053";;;;;;;;;;"45,4";"66,6";"83,1";"89,4309";"87,6712";"76,0352";;;;;;;;"4,24403";;;;;"7,42706";"82,1429";;;
"1441";"Nitriansky";"Nové Zámky";"Súkromník";"ŠZŠ pre iakov s autizmom";"Slovenskı";"Špeciálna základná škola";"Súkromná ZŠ";"G. Czuczora 4";"Nové Zámky";"94053";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;;;;;
"1442";"Nitriansky";"Nové Zámky";"Súkromník";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Súkromná ŠZŠ";"G. Czuczora 4";"Nové Zámky";"94053";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;;;;;
"1443";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hradná 22";"Nové Zámky";"94056";;;;;;;;;"69,9";"63,6";;;;;;;;;;;;;"1,08303";;;;;"6,6787";"100";;;
"1444";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Jesenského 1";"Nové Zámky";"94062";"40,2";;;;"55,8";;"49,3";;;;;;"90,25";"86";"89,25";;;;;;;;"0,803213";;;;;"13,253";"83,3333";;;
"1445";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"SOŠ elektrotechnická";"Slovenskı - maïarskı ";"Stredná odborná škola";"SŠ - SPŠE S. A. Jedlika";"Komáròanská 28";"Nové Zámky";"94075";"59,6";"38,7";"51,2";"42,3";"73,8";"82,1";;;;;;;;;;;;;;;;;"1,51515";;;;;"9,69697";;;;
"1446";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Gymnázium";"Maïarskı";"Gymnázium";"Gymnázium P.Pázmáòa VJM";"Letomostie 3";"Nové Zámky";"94061";;"58,6";"69,3";"54,5";;"75,4";;;;;;;"40,6977";"72,973";"74,1486";;;;;;;;"3,6036";;;;;"12,6126";"50";;;
"1447";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"M. R. Štefánika 16";"Nové Zámky";"94061";"68,1";"42,6";;;;"68,8";;"89,6";;;;;;;;;;;;;;;"5,92885";;;;;"9,09091";"21,7391";;;
"1448";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mostná 3";"Nové Zámky";"94058";;;;;;;;;"60";"56,8";;;"89,5";"81,75";"90,75";;;;;;;;"0";;;;;"7,16612";"18,1818";;;
"1449";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nábrená 95";"Nové Zámky";"94057";;;;;;;;;"64,2";"68,5";;;"84,3373";"94,8718";"82,3209";;;;;;;;"1,32231";;;;;"6,61157";"87,5";;;
